dateTime,discharge
12/06/2012 00:00,7.213
12/06/2012 00:15,7.287
12/06/2012 00:30,7.213
12/06/2012 00:45,7.043
12/06/2012 01:00,7.213
12/06/2012 01:15,7.019
12/06/2012 01:30,7.091
12/06/2012 01:45,6.971
12/06/2012 02:00,6.995
12/06/2012 02:15,7.139
12/06/2012 02:30,6.923
12/06/2012 02:45,6.995
12/06/2012 03:00,6.923
12/06/2012 03:15,6.829
12/06/2012 03:30,6.971
12/06/2012 03:45,6.971
12/06/2012 04:00,6.782
12/06/2012 04:15,6.782
12/06/2012 04:30,6.805
12/06/2012 04:45,6.971
12/06/2012 05:00,6.736
12/06/2012 05:15,6.621
12/06/2012 05:30,6.805
12/06/2012 05:45,6.69
12/06/2012 06:00,6.644
12/06/2012 06:15,6.463
12/06/2012 06:30,6.575
12/06/2012 06:45,6.396
12/06/2012 07:00,6.396
12/06/2012 07:15,6.485
12/06/2012 07:30,6.374
12/06/2012 07:45,6.331
12/06/2012 08:00,6.265
12/06/2012 08:15,6.374
12/06/2012 08:30,6.463
12/06/2012 08:45,6.331
12/06/2012 09:00,6.485
12/06/2012 09:15,6.179
12/06/2012 09:30,6.287
12/06/2012 09:45,6.331
12/06/2012 10:00,6.374
12/06/2012 10:15,6.331
12/06/2012 10:30,6.352
12/06/2012 10:45,6.222
12/06/2012 11:00,6.222
12/06/2012 11:15,6.265
12/06/2012 11:30,6.309
12/06/2012 11:45,6.287
12/06/2012 12:00,6.222
12/06/2012 12:15,6.053
12/06/2012 12:30,6.116
12/06/2012 12:45,6.095
12/06/2012 13:00,6.095
12/06/2012 13:15,6.116
12/06/2012 13:30,5.949
12/06/2012 13:45,5.97
12/06/2012 14:00,5.99
12/06/2012 14:15,5.908
12/06/2012 14:30,5.929
12/06/2012 14:45,5.827
12/06/2012 15:00,5.827
12/06/2012 15:15,5.827
12/06/2012 15:30,5.908
12/06/2012 15:45,5.868
12/06/2012 16:00,5.868
12/06/2012 16:15,5.767
12/06/2012 16:30,5.929
12/06/2012 16:45,5.708
12/06/2012 17:00,5.65
12/06/2012 17:15,5.847
12/06/2012 17:30,5.65
12/06/2012 17:45,5.908
12/06/2012 18:00,5.535
12/06/2012 18:15,5.787
12/06/2012 18:30,5.535
12/06/2012 18:45,5.787
12/06/2012 19:00,5.807
12/06/2012 19:15,5.767
12/06/2012 19:30,5.708
12/06/2012 19:45,5.669
12/06/2012 20:00,5.592
12/06/2012 20:15,5.573
12/06/2012 20:30,5.65
12/06/2012 20:45,5.422
12/06/2012 21:00,5.367
12/06/2012 21:15,5.349
12/06/2012 21:30,5.349
12/06/2012 21:45,5.367
12/06/2012 22:00,5.367
12/06/2012 22:15,5.313
12/06/2012 22:30,5.441
12/06/2012 22:45,5.441
12/06/2012 23:00,5.422
12/06/2012 23:15,5.259
12/06/2012 23:30,5.295
12/06/2012 23:45,5.386
13/06/2012 00:00,5.295
13/06/2012 00:15,5.349
13/06/2012 00:30,5.367
13/06/2012 00:45,5.224
13/06/2012 01:00,5.277
13/06/2012 01:15,5.367
13/06/2012 01:30,5.259
13/06/2012 01:45,5.206
13/06/2012 02:00,5.295
13/06/2012 02:15,5.367
13/06/2012 02:30,5.313
13/06/2012 02:45,5.313
13/06/2012 03:00,5.241
13/06/2012 03:15,5.137
13/06/2012 03:30,5.154
13/06/2012 03:45,5.206
13/06/2012 04:00,5.154
13/06/2012 04:15,5.102
13/06/2012 04:30,5.102
13/06/2012 04:45,5.085
13/06/2012 05:00,5.102
13/06/2012 05:15,5.206
13/06/2012 05:30,5.206
13/06/2012 05:45,5.102
13/06/2012 06:00,5.171
13/06/2012 06:15,5.189
13/06/2012 06:30,5.224
13/06/2012 06:45,5.367
13/06/2012 07:00,5.63
13/06/2012 07:15,5.708
13/06/2012 07:30,5.689
13/06/2012 07:45,5.708
13/06/2012 08:00,5.63
13/06/2012 08:15,5.554
13/06/2012 08:30,5.728
13/06/2012 08:45,5.63
13/06/2012 09:00,5.63
13/06/2012 09:15,5.767
13/06/2012 09:30,5.827
13/06/2012 09:45,5.908
13/06/2012 10:00,5.728
13/06/2012 10:15,5.908
13/06/2012 10:30,6.053
13/06/2012 10:45,6.116
13/06/2012 11:00,6.179
13/06/2012 11:15,6.287
13/06/2012 11:30,6.463
13/06/2012 11:45,6.374
13/06/2012 12:00,6.265
13/06/2012 12:15,6.598
13/06/2012 12:30,6.53
13/06/2012 12:45,6.621
13/06/2012 13:00,6.508
13/06/2012 13:15,6.621
13/06/2012 13:30,6.782
13/06/2012 13:45,6.759
13/06/2012 14:00,6.69
13/06/2012 14:15,6.736
13/06/2012 14:30,6.971
13/06/2012 14:45,7.043
13/06/2012 15:00,7.091
13/06/2012 15:15,7.188
13/06/2012 15:30,7.262
13/06/2012 15:45,7.386
13/06/2012 16:00,7.512
13/06/2012 16:15,7.538
13/06/2012 16:30,7.796
13/06/2012 16:45,7.848
13/06/2012 17:00,7.98
13/06/2012 17:15,8.114
13/06/2012 17:30,8.332
13/06/2012 17:45,8.387
13/06/2012 18:00,8.554
13/06/2012 18:15,8.723
13/06/2012 18:30,8.866
13/06/2012 18:45,9.039
13/06/2012 19:00,9.01
13/06/2012 19:15,9.422
13/06/2012 19:30,9.512
13/06/2012 19:45,9.603
13/06/2012 20:00,9.694
13/06/2012 20:15,9.542
13/06/2012 20:30,9.694
13/06/2012 20:45,10.13
13/06/2012 21:00,10.13
13/06/2012 21:15,10.51
13/06/2012 21:30,10.63
13/06/2012 21:45,11.23
13/06/2012 22:00,11.73
13/06/2012 22:15,12.01
13/06/2012 22:30,12.18
13/06/2012 22:45,12.18
13/06/2012 23:00,12.64
13/06/2012 23:15,12.5
13/06/2012 23:30,12.82
13/06/2012 23:45,12.89
14/06/2012 00:00,12.78
14/06/2012 00:15,12.92
14/06/2012 00:30,13.25
14/06/2012 00:45,13.03
14/06/2012 01:00,13.1
14/06/2012 01:15,13.62
14/06/2012 01:30,13.65
14/06/2012 01:45,13.54
14/06/2012 02:00,13.69
14/06/2012 02:15,13.65
14/06/2012 02:30,13.77
14/06/2012 02:45,13.54
14/06/2012 03:00,13.4
14/06/2012 03:15,13.58
14/06/2012 03:30,13.32
14/06/2012 03:45,13.69
14/06/2012 04:00,13.32
14/06/2012 04:15,13.54
14/06/2012 04:30,13.32
14/06/2012 04:45,13.54
14/06/2012 05:00,13.47
14/06/2012 05:15,13.62
14/06/2012 05:30,13.65
14/06/2012 05:45,13.36
14/06/2012 06:00,13.21
14/06/2012 06:15,13.21
14/06/2012 06:30,13.18
14/06/2012 06:45,13.36
14/06/2012 07:00,13.25
14/06/2012 07:15,13.58
14/06/2012 07:30,12.85
14/06/2012 07:45,13.25
14/06/2012 08:00,13
14/06/2012 08:15,12.92
14/06/2012 08:30,13.29
14/06/2012 08:45,12.89
14/06/2012 09:00,13.18
14/06/2012 09:15,12.71
14/06/2012 09:30,12.74
14/06/2012 09:45,12.89
14/06/2012 10:00,12.96
14/06/2012 10:15,13.07
14/06/2012 10:30,12.92
14/06/2012 10:45,12.78
14/06/2012 11:00,12.64
14/06/2012 11:15,12.28
14/06/2012 11:30,12.5
14/06/2012 11:45,12.28
14/06/2012 12:00,12.21
14/06/2012 12:15,12.25
14/06/2012 12:30,12.35
14/06/2012 12:45,12.57
14/06/2012 13:00,12.28
14/06/2012 13:15,11.97
14/06/2012 13:30,12.25
14/06/2012 13:45,12.08
14/06/2012 14:00,12.21
14/06/2012 14:15,12.18
14/06/2012 14:30,11.8
14/06/2012 14:45,11.97
14/06/2012 15:00,12.04
14/06/2012 15:15,11.94
14/06/2012 15:30,11.59
14/06/2012 15:45,11.87
14/06/2012 16:00,11.9
14/06/2012 16:15,11.66
14/06/2012 16:30,11.8
14/06/2012 16:45,11.63
14/06/2012 17:00,11.43
14/06/2012 17:15,11.59
14/06/2012 17:30,11.56
14/06/2012 17:45,11.09
14/06/2012 18:00,11.39
14/06/2012 18:15,10.99
14/06/2012 18:30,11.06
14/06/2012 18:45,11.03
14/06/2012 19:00,10.83
14/06/2012 19:15,11.33
14/06/2012 19:30,11.06
14/06/2012 19:45,10.93
14/06/2012 20:00,10.89
14/06/2012 20:15,10.8
14/06/2012 20:30,10.63
14/06/2012 20:45,10.57
14/06/2012 21:00,10.76
14/06/2012 21:15,10.47
14/06/2012 21:30,10.47
14/06/2012 21:45,10.73
14/06/2012 22:00,10.44
14/06/2012 22:15,10.25
14/06/2012 22:30,10.28
14/06/2012 22:45,10.44
14/06/2012 23:00,10.13
14/06/2012 23:15,10.28
14/06/2012 23:30,10.13
14/06/2012 23:45,9.94
15/06/2012 00:00,10.06
15/06/2012 00:15,9.694
15/06/2012 00:30,9.724
15/06/2012 00:45,9.755
15/06/2012 01:00,9.909
15/06/2012 01:15,9.633
15/06/2012 01:30,9.724
15/06/2012 01:45,9.786
15/06/2012 02:00,9.603
15/06/2012 02:15,9.94
15/06/2012 02:30,9.755
15/06/2012 02:45,9.663
15/06/2012 03:00,9.663
15/06/2012 03:15,9.724
15/06/2012 03:30,9.603
15/06/2012 03:45,9.573
15/06/2012 04:00,9.603
15/06/2012 04:15,9.542
15/06/2012 04:30,9.542
15/06/2012 04:45,9.878
15/06/2012 05:00,9.392
15/06/2012 05:15,9.633
15/06/2012 05:30,9.452
15/06/2012 05:45,9.333
15/06/2012 06:00,9.422
15/06/2012 06:15,9.452
15/06/2012 06:30,9.156
15/06/2012 06:45,9.392
15/06/2012 07:00,9.01
15/06/2012 07:15,9.126
15/06/2012 07:30,9.303
15/06/2012 07:45,8.981
15/06/2012 08:00,8.894
15/06/2012 08:15,8.981
15/06/2012 08:30,9.01
15/06/2012 08:45,8.866
15/06/2012 09:00,9.039
15/06/2012 09:15,9.068
15/06/2012 09:30,8.981
15/06/2012 09:45,8.808
15/06/2012 10:00,8.723
15/06/2012 10:15,8.666
15/06/2012 10:30,8.582
15/06/2012 10:45,8.751
15/06/2012 11:00,8.751
15/06/2012 11:15,8.582
15/06/2012 11:30,8.498
15/06/2012 11:45,8.666
15/06/2012 12:00,8.47
15/06/2012 12:15,8.332
15/06/2012 12:30,8.47
15/06/2012 12:45,8.498
15/06/2012 13:00,8.47
15/06/2012 13:15,8.526
15/06/2012 13:30,8.25
15/06/2012 13:45,8.359
15/06/2012 14:00,8.114
15/06/2012 14:15,8.277
15/06/2012 14:30,8.141
15/06/2012 14:45,8.168
15/06/2012 15:00,8.114
15/06/2012 15:15,8.061
15/06/2012 15:30,7.796
15/06/2012 15:45,7.77
15/06/2012 16:00,7.875
15/06/2012 16:15,7.744
15/06/2012 16:30,7.796
15/06/2012 16:45,7.692
15/06/2012 17:00,7.487
15/06/2012 17:15,7.437
15/06/2012 17:30,7.462
15/06/2012 17:45,7.437
15/06/2012 18:00,7.386
15/06/2012 18:15,7.386
15/06/2012 18:30,7.361
15/06/2012 18:45,7.312
15/06/2012 19:00,7.312
15/06/2012 19:15,7.312
15/06/2012 19:30,7.312
15/06/2012 19:45,7.164
15/06/2012 20:00,7.213
15/06/2012 20:15,7.139
15/06/2012 20:30,7.043
15/06/2012 20:45,6.995
15/06/2012 21:00,6.876
15/06/2012 21:15,6.899
15/06/2012 21:30,6.923
15/06/2012 21:45,6.713
15/06/2012 22:00,6.782
15/06/2012 22:15,6.736
15/06/2012 22:30,6.736
15/06/2012 22:45,6.923
15/06/2012 23:00,6.621
15/06/2012 23:15,6.598
15/06/2012 23:30,6.805
15/06/2012 23:45,6.553
16/06/2012 00:00,6.667
16/06/2012 00:15,6.419
16/06/2012 00:30,6.598
16/06/2012 00:45,6.575
16/06/2012 01:00,6.331
16/06/2012 01:15,6.419
16/06/2012 01:30,6.508
16/06/2012 01:45,6.441
16/06/2012 02:00,6.331
16/06/2012 02:15,6.265
16/06/2012 02:30,6.179
16/06/2012 02:45,6.201
16/06/2012 03:00,6.201
16/06/2012 03:15,6.137
16/06/2012 03:30,6.053
16/06/2012 03:45,6.011
16/06/2012 04:00,6.032
16/06/2012 04:15,6.074
16/06/2012 04:30,6.074
16/06/2012 04:45,6.158
16/06/2012 05:00,6.053
16/06/2012 05:15,5.868
16/06/2012 05:30,5.99
16/06/2012 05:45,5.908
16/06/2012 06:00,5.929
16/06/2012 06:15,5.97
16/06/2012 06:30,5.868
16/06/2012 06:45,5.807
16/06/2012 07:00,5.888
16/06/2012 07:15,5.708
16/06/2012 07:30,5.827
16/06/2012 07:45,5.65
16/06/2012 08:00,5.868
16/06/2012 08:15,5.669
16/06/2012 08:30,5.689
16/06/2012 08:45,5.787
16/06/2012 09:00,5.573
16/06/2012 09:15,5.497
16/06/2012 09:30,5.535
16/06/2012 09:45,5.669
16/06/2012 10:00,5.807
16/06/2012 10:15,5.441
16/06/2012 10:30,5.592
16/06/2012 10:45,5.592
16/06/2012 11:00,5.63
16/06/2012 11:15,5.497
16/06/2012 11:30,5.349
16/06/2012 11:45,5.422
16/06/2012 12:00,5.669
16/06/2012 12:15,5.404
16/06/2012 12:30,5.367
16/06/2012 12:45,5.592
16/06/2012 13:00,5.331
16/06/2012 13:15,5.516
16/06/2012 13:30,5.295
16/06/2012 13:45,5.516
16/06/2012 14:00,5.386
16/06/2012 14:15,5.206
16/06/2012 14:30,5.224
16/06/2012 14:45,5.367
16/06/2012 15:00,5.331
16/06/2012 15:15,5.154
16/06/2012 15:30,5.331
16/06/2012 15:45,5.241
16/06/2012 16:00,5.119
16/06/2012 16:15,5.154
16/06/2012 16:30,5.171
16/06/2012 16:45,5.154
16/06/2012 17:00,5.277
16/06/2012 17:15,5.313
16/06/2012 17:30,5.085
16/06/2012 17:45,5.154
16/06/2012 18:00,5.137
16/06/2012 18:15,5.137
16/06/2012 18:30,5.277
16/06/2012 18:45,5.206
16/06/2012 19:00,5.241
16/06/2012 19:15,5.224
16/06/2012 19:30,5.154
16/06/2012 19:45,5.137
16/06/2012 20:00,5.085
16/06/2012 20:15,5.068
16/06/2012 20:30,5.137
16/06/2012 20:45,5.171
16/06/2012 21:00,5.189
16/06/2012 21:15,5.085
16/06/2012 21:30,5.241
16/06/2012 21:45,5.085
16/06/2012 22:00,5.137
16/06/2012 22:15,5.137
16/06/2012 22:30,5.051
16/06/2012 22:45,5.051
16/06/2012 23:00,5.189
16/06/2012 23:15,5.018
16/06/2012 23:30,4.952
16/06/2012 23:45,5.035
17/06/2012 00:00,5.035
17/06/2012 00:15,5.102
17/06/2012 00:30,5.001
17/06/2012 00:45,5.018
17/06/2012 01:00,5.035
17/06/2012 01:15,4.968
17/06/2012 01:30,4.968
17/06/2012 01:45,5.001
17/06/2012 02:00,4.839
17/06/2012 02:15,4.823
17/06/2012 02:30,4.903
17/06/2012 02:45,4.887
17/06/2012 03:00,4.839
17/06/2012 03:15,4.968
17/06/2012 03:30,4.968
17/06/2012 03:45,4.935
17/06/2012 04:00,4.903
17/06/2012 04:15,4.887
17/06/2012 04:30,4.839
17/06/2012 04:45,4.855
17/06/2012 05:00,4.855
17/06/2012 05:15,4.903
17/06/2012 05:30,4.808
17/06/2012 05:45,4.808
17/06/2012 06:00,4.808
17/06/2012 06:15,4.839
17/06/2012 06:30,4.777
17/06/2012 06:45,4.777
17/06/2012 07:00,4.855
17/06/2012 07:15,4.935
17/06/2012 07:30,4.919
17/06/2012 07:45,4.903
17/06/2012 08:00,4.808
17/06/2012 08:15,4.715
17/06/2012 08:30,4.792
17/06/2012 08:45,4.871
17/06/2012 09:00,4.839
17/06/2012 09:15,4.746
17/06/2012 09:30,4.7
17/06/2012 09:45,4.67
17/06/2012 10:00,4.761
17/06/2012 10:15,4.746
17/06/2012 10:30,4.64
17/06/2012 10:45,4.64
17/06/2012 11:00,4.746
17/06/2012 11:15,4.777
17/06/2012 11:30,4.761
17/06/2012 11:45,4.655
17/06/2012 12:00,4.64
17/06/2012 12:15,4.7
17/06/2012 12:30,4.7
17/06/2012 12:45,4.582
17/06/2012 13:00,4.596
17/06/2012 13:15,4.553
17/06/2012 13:30,4.655
17/06/2012 13:45,4.611
17/06/2012 14:00,4.454
17/06/2012 14:15,4.553
17/06/2012 14:30,4.539
17/06/2012 14:45,4.454
17/06/2012 15:00,4.44
17/06/2012 15:15,4.399
17/06/2012 15:30,4.454
17/06/2012 15:45,4.427
17/06/2012 16:00,4.468
17/06/2012 16:15,4.399
17/06/2012 16:30,4.496
17/06/2012 16:45,4.44
17/06/2012 17:00,4.399
17/06/2012 17:15,4.359
17/06/2012 17:30,4.293
17/06/2012 17:45,4.306
17/06/2012 18:00,4.372
17/06/2012 18:15,4.386
17/06/2012 18:30,4.44
17/06/2012 18:45,4.386
17/06/2012 19:00,4.346
17/06/2012 19:15,4.254
17/06/2012 19:30,4.254
17/06/2012 19:45,4.216
17/06/2012 20:00,4.19
17/06/2012 20:15,4.216
17/06/2012 20:30,4.178
17/06/2012 20:45,4.141
17/06/2012 21:00,4.241
17/06/2012 21:15,4.254
17/06/2012 21:30,4.228
17/06/2012 21:45,4.228
17/06/2012 22:00,4.203
17/06/2012 22:15,4.092
17/06/2012 22:30,4.056
17/06/2012 22:45,4.068
17/06/2012 23:00,4.153
17/06/2012 23:15,4.178
17/06/2012 23:30,4.128
17/06/2012 23:45,4.02
18/06/2012 00:00,4.044
18/06/2012 00:15,4.092
18/06/2012 00:30,4.009
18/06/2012 00:45,4.056
18/06/2012 01:00,4.009
18/06/2012 01:15,3.928
18/06/2012 01:30,4.02
18/06/2012 01:45,3.905
18/06/2012 02:00,4.032
18/06/2012 02:15,3.985
18/06/2012 02:30,3.905
18/06/2012 02:45,3.951
18/06/2012 03:00,4.02
18/06/2012 03:15,3.962
18/06/2012 03:30,3.894
18/06/2012 03:45,3.883
18/06/2012 04:00,3.883
18/06/2012 04:15,3.894
18/06/2012 04:30,3.928
18/06/2012 04:45,3.928
18/06/2012 05:00,3.894
18/06/2012 05:15,3.883
18/06/2012 05:30,3.939
18/06/2012 05:45,3.985
18/06/2012 06:00,3.985
18/06/2012 06:15,3.939
18/06/2012 06:30,3.861
18/06/2012 06:45,3.974
18/06/2012 07:00,3.894
18/06/2012 07:15,3.883
18/06/2012 07:30,3.962
18/06/2012 07:45,3.839
18/06/2012 08:00,3.928
18/06/2012 08:15,3.85
18/06/2012 08:30,3.883
18/06/2012 08:45,3.905
18/06/2012 09:00,3.85
18/06/2012 09:15,3.861
18/06/2012 09:30,3.928
18/06/2012 09:45,3.894
18/06/2012 10:00,3.861
18/06/2012 10:15,3.806
18/06/2012 10:30,3.905
18/06/2012 10:45,3.917
18/06/2012 11:00,3.905
18/06/2012 11:15,3.861
18/06/2012 11:30,3.883
18/06/2012 11:45,3.872
18/06/2012 12:00,3.828
18/06/2012 12:15,3.763
18/06/2012 12:30,3.763
18/06/2012 12:45,3.753
18/06/2012 13:00,3.806
18/06/2012 13:15,3.905
18/06/2012 13:30,3.894
18/06/2012 13:45,3.883
18/06/2012 14:00,3.763
18/06/2012 14:15,3.763
18/06/2012 14:30,3.711
18/06/2012 14:45,3.839
18/06/2012 15:00,3.806
18/06/2012 15:15,3.817
18/06/2012 15:30,3.806
18/06/2012 15:45,3.817
18/06/2012 16:00,3.659
18/06/2012 16:15,3.753
18/06/2012 16:30,3.753
18/06/2012 16:45,3.7
18/06/2012 17:00,3.649
18/06/2012 17:15,3.742
18/06/2012 17:30,3.649
18/06/2012 17:45,3.639
18/06/2012 18:00,3.649
18/06/2012 18:15,3.649
18/06/2012 18:30,3.68
18/06/2012 18:45,3.618
18/06/2012 19:00,3.618
18/06/2012 19:15,3.618
18/06/2012 19:30,3.649
18/06/2012 19:45,3.618
18/06/2012 20:00,3.578
18/06/2012 20:15,3.568
18/06/2012 20:30,3.639
18/06/2012 20:45,3.618
18/06/2012 21:00,3.598
18/06/2012 21:15,3.529
18/06/2012 21:30,3.559
18/06/2012 21:45,3.598
18/06/2012 22:00,3.549
18/06/2012 22:15,3.549
18/06/2012 22:30,3.549
18/06/2012 22:45,3.519
18/06/2012 23:00,3.471
18/06/2012 23:15,3.471
18/06/2012 23:30,3.461
18/06/2012 23:45,3.461
19/06/2012 00:00,3.461
19/06/2012 00:15,3.442
19/06/2012 00:30,3.423
19/06/2012 00:45,3.5
19/06/2012 01:00,3.442
19/06/2012 01:15,3.405
19/06/2012 01:30,3.452
19/06/2012 01:45,3.405
19/06/2012 02:00,3.423
19/06/2012 02:15,3.481
19/06/2012 02:30,3.471
19/06/2012 02:45,3.481
19/06/2012 03:00,3.471
19/06/2012 03:15,3.452
19/06/2012 03:30,3.433
19/06/2012 03:45,3.414
19/06/2012 04:00,3.423
19/06/2012 04:15,3.423
19/06/2012 04:30,3.461
19/06/2012 04:45,3.442
19/06/2012 05:00,3.423
19/06/2012 05:15,3.405
19/06/2012 05:30,3.386
19/06/2012 05:45,3.358
19/06/2012 06:00,3.349
19/06/2012 06:15,3.358
19/06/2012 06:30,3.395
19/06/2012 06:45,3.358
19/06/2012 07:00,3.303
19/06/2012 07:15,3.358
19/06/2012 07:30,3.377
19/06/2012 07:45,3.321
19/06/2012 08:00,3.303
19/06/2012 08:15,3.349
19/06/2012 08:30,3.34
19/06/2012 08:45,3.276
19/06/2012 09:00,3.349
19/06/2012 09:15,3.267
19/06/2012 09:30,3.285
19/06/2012 09:45,3.33
19/06/2012 10:00,3.312
19/06/2012 10:15,3.239
19/06/2012 10:30,3.285
19/06/2012 10:45,3.303
19/06/2012 11:00,3.239
19/06/2012 11:15,3.23
19/06/2012 11:30,3.285
19/06/2012 11:45,3.294
19/06/2012 12:00,3.222
19/06/2012 12:15,3.222
19/06/2012 12:30,3.257
19/06/2012 12:45,3.294
19/06/2012 13:00,3.267
19/06/2012 13:15,3.239
19/06/2012 13:30,3.267
19/06/2012 13:45,3.239
19/06/2012 14:00,3.213
19/06/2012 14:15,3.204
19/06/2012 14:30,3.204
19/06/2012 14:45,3.186
19/06/2012 15:00,3.168
19/06/2012 15:15,3.195
19/06/2012 15:30,3.23
19/06/2012 15:45,3.248
19/06/2012 16:00,3.159
19/06/2012 16:15,3.213
19/06/2012 16:30,3.168
19/06/2012 16:45,3.159
19/06/2012 17:00,3.23
19/06/2012 17:15,3.168
19/06/2012 17:30,3.159
19/06/2012 17:45,3.213
19/06/2012 18:00,3.133
19/06/2012 18:15,3.168
19/06/2012 18:30,3.186
19/06/2012 18:45,3.124
19/06/2012 19:00,3.159
19/06/2012 19:15,3.177
19/06/2012 19:30,3.142
19/06/2012 19:45,3.168
19/06/2012 20:00,3.124
19/06/2012 20:15,3.168
19/06/2012 20:30,3.106
19/06/2012 20:45,3.106
19/06/2012 21:00,3.168
19/06/2012 21:15,3.115
19/06/2012 21:30,3.106
19/06/2012 21:45,3.08
19/06/2012 22:00,3.089
19/06/2012 22:15,3.063
19/06/2012 22:30,3.098
19/06/2012 22:45,3.124
19/06/2012 23:00,3.054
19/06/2012 23:15,3.045
19/06/2012 23:30,3.106
19/06/2012 23:45,3.106
20/06/2012 00:00,3.045
20/06/2012 00:15,3.028
20/06/2012 00:30,3.045
20/06/2012 00:45,3.054
20/06/2012 01:00,3.045
20/06/2012 01:15,3.011
20/06/2012 01:30,3.037
20/06/2012 01:45,3.019
20/06/2012 02:00,3.028
20/06/2012 02:15,3.002
20/06/2012 02:30,2.985
20/06/2012 02:45,3.037
20/06/2012 03:00,3.054
20/06/2012 03:15,3.054
20/06/2012 03:30,3.011
20/06/2012 03:45,2.967
20/06/2012 04:00,3.045
20/06/2012 04:15,2.985
20/06/2012 04:30,2.976
20/06/2012 04:45,3.037
20/06/2012 05:00,2.959
20/06/2012 05:15,3.002
20/06/2012 05:30,2.976
20/06/2012 05:45,2.985
20/06/2012 06:00,2.967
20/06/2012 06:15,2.985
20/06/2012 06:30,2.959
20/06/2012 06:45,2.985
20/06/2012 07:00,2.95
20/06/2012 07:15,3.011
20/06/2012 07:30,2.933
20/06/2012 07:45,3.011
20/06/2012 08:00,2.933
20/06/2012 08:15,2.959
20/06/2012 08:30,2.933
20/06/2012 08:45,2.993
20/06/2012 09:00,2.95
20/06/2012 09:15,2.924
20/06/2012 09:30,2.985
20/06/2012 09:45,2.907
20/06/2012 10:00,2.976
20/06/2012 10:15,2.941
20/06/2012 10:30,2.959
20/06/2012 10:45,2.933
20/06/2012 11:00,2.915
20/06/2012 11:15,2.959
20/06/2012 11:30,2.915
20/06/2012 11:45,2.915
20/06/2012 12:00,2.959
20/06/2012 12:15,2.881
20/06/2012 12:30,2.941
20/06/2012 12:45,2.915
20/06/2012 13:00,2.864
20/06/2012 13:15,2.89
20/06/2012 13:30,2.924
20/06/2012 13:45,2.924
20/06/2012 14:00,2.933
20/06/2012 14:15,2.907
20/06/2012 14:30,2.881
20/06/2012 14:45,2.855
20/06/2012 15:00,2.915
20/06/2012 15:15,2.881
20/06/2012 15:30,2.829
20/06/2012 15:45,2.846
20/06/2012 16:00,2.89
20/06/2012 16:15,2.864
20/06/2012 16:30,2.82
20/06/2012 16:45,2.881
20/06/2012 17:00,2.82
20/06/2012 17:15,2.846
20/06/2012 17:30,2.838
20/06/2012 17:45,2.794
20/06/2012 18:00,2.794
20/06/2012 18:15,2.829
20/06/2012 18:30,2.846
20/06/2012 18:45,2.777
20/06/2012 19:00,2.803
20/06/2012 19:15,2.855
20/06/2012 19:30,2.82
20/06/2012 19:45,2.829
20/06/2012 20:00,2.846
20/06/2012 20:15,2.768
20/06/2012 20:30,2.794
20/06/2012 20:45,2.829
20/06/2012 21:00,2.768
20/06/2012 21:15,2.768
20/06/2012 21:30,2.734
20/06/2012 21:45,2.803
20/06/2012 22:00,2.725
20/06/2012 22:15,2.786
20/06/2012 22:30,2.734
20/06/2012 22:45,2.725
20/06/2012 23:00,2.768
20/06/2012 23:15,2.716
20/06/2012 23:30,2.76
20/06/2012 23:45,2.734
21/06/2012 00:00,2.682
21/06/2012 00:15,2.716
21/06/2012 00:30,2.725
21/06/2012 00:45,2.725
21/06/2012 01:00,2.673
21/06/2012 01:15,2.673
21/06/2012 01:30,2.673
21/06/2012 01:45,2.682
21/06/2012 02:00,2.682
21/06/2012 02:15,2.708
21/06/2012 02:30,2.647
21/06/2012 02:45,2.682
21/06/2012 03:00,2.629
21/06/2012 03:15,2.682
21/06/2012 03:30,2.629
21/06/2012 03:45,2.664
21/06/2012 04:00,2.612
21/06/2012 04:15,2.664
21/06/2012 04:30,2.629
21/06/2012 04:45,2.629
21/06/2012 05:00,2.647
21/06/2012 05:15,2.612
21/06/2012 05:30,2.638
21/06/2012 05:45,2.612
21/06/2012 06:00,2.586
21/06/2012 06:15,2.647
21/06/2012 06:30,2.603
21/06/2012 06:45,2.603
21/06/2012 07:00,2.603
21/06/2012 07:15,2.586
21/06/2012 07:30,2.603
21/06/2012 07:45,2.586
21/06/2012 08:00,2.569
21/06/2012 08:15,2.577
21/06/2012 08:30,2.612
21/06/2012 08:45,2.551
21/06/2012 09:00,2.586
21/06/2012 09:15,2.577
21/06/2012 09:30,2.56
21/06/2012 09:45,2.595
21/06/2012 10:00,2.551
21/06/2012 10:15,2.595
21/06/2012 10:30,2.517
21/06/2012 10:45,2.577
21/06/2012 11:00,2.56
21/06/2012 11:15,2.56
21/06/2012 11:30,2.499
21/06/2012 11:45,2.569
21/06/2012 12:00,2.517
21/06/2012 12:15,2.543
21/06/2012 12:30,2.569
21/06/2012 12:45,2.49
21/06/2012 13:00,2.551
21/06/2012 13:15,2.499
21/06/2012 13:30,2.499
21/06/2012 13:45,2.543
21/06/2012 14:00,2.473
21/06/2012 14:15,2.517
21/06/2012 14:30,2.534
21/06/2012 14:45,2.499
21/06/2012 15:00,2.464
21/06/2012 15:15,2.499
21/06/2012 15:30,2.517
21/06/2012 15:45,2.49
21/06/2012 16:00,2.499
21/06/2012 16:15,2.482
21/06/2012 16:30,2.456
21/06/2012 16:45,2.482
